index,store_ID_x,store_ID_y,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
37021,895,895,1,22/06/2015,871,1,0,0,0,7948
310706,1,1,1,23/12/2013,1130,1,0,0,1,9528
94694,482,482,7,15/02/2015,0,0,0,0,0,0
124596,598,598,5,24/07/2015,694,1,0,0,0,5614
469170,2,2,2,16/04/2013,542,1,0,0,0,4059
442385,682,682,7,23/06/2013,1203,1,0,0,0,6771
421961,828,828,1,02/02/2015,857,1,1,0,1,8395
477160,448,448,3,29/05/2013,802,1,1,0,0,10561
585421,1052,1052,4,19/06/2014,0,0,1,a,0,0
642881,191,191,5,07/03/2014,716,1,1,0,1,6629
478417,695,695,5,20/03/2015,557,1,1,0,0,6381
624252,1103,1103,1,10/06/2013,295,1,0,0,0,3572
345028,290,290,5,03/04/2015,0,0,1,b,1,0
619462,593,593,7,19/04/2015,0,0,0,0,0,0
27784,559,559,5,24/10/2014,832,1,1,0,0,6558
212397,397,397,4,18/06/2015,854,1,1,0,0,6956
55234,564,564,6,03/08/2013,489,1,0,0,0,5366
174607,554,554,2,03/09/2013,496,1,0,0,0,3824
190619,1007,1007,7,13/01/2013,0,0,0,0,0,0
172961,65,65,7,12/07/2015,0,0,0,0,0,0
349834,746,746,7,22/03/2015,0,0,0,0,0,0
679094,425,425,1,01/09/2014,560,1,1,0,0,4482
148617,741,741,7,12/04/2015,0,0,0,0,0,0
510992,930,930,5,02/01/2015,1279,1,0,0,1,7043
339016,762,762,1,15/06/2015,592,1,1,0,0,7278
370767,138,138,3,30/10/2013,747,1,0,0,1,6962
536857,33,33,6,23/05/2015,845,1,0,0,0,8489
617911,341,341,3,22/10/2014,710,1,1,0,0,5415
366139,568,568,1,20/07/2015,393,1,0,0,0,5106
255759,787,787,3,04/02/2015,1141,1,1,0,0,10175
556547,410,410,6,16/11/2013,727,1,0,0,0,5171
530103,634,634,2,12/02/2013,429,1,0,0,1,3869
591635,283,283,7,17/11/2013,0,0,0,0,0,0
9897,1028,1028,3,15/07/2015,557,1,1,0,1,6052
366466,65,65,6,02/02/2013,254,1,0,0,0,2626
646305,653,653,7,20/01/2013,0,0,0,0,0,0
167971,1103,1103,4,28/03/2013,512,1,1,0,1,6469
672245,876,876,1,03/06/2013,1428,1,1,0,0,13535
302290,801,801,6,31/01/2015,389,1,0,0,0,3872
671820,908,908,1,05/01/2015,459,1,1,0,1,6125
587361,636,636,3,09/10/2013,783,1,1,0,0,7026
179340,1016,1016,7,28/07/2013,0,0,0,0,0,0
251310,169,169,7,07/12/2014,0,0,0,0,0,0
698224,258,258,4,30/05/2013,0,0,1,a,1,0
644941,404,404,6,29/11/2014,705,1,0,0,0,5998
189451,8,8,3,02/07/2014,756,1,1,0,0,6475
506564,409,409,3,17/07/2013,517,1,1,0,1,5589
21999,813,813,3,17/09/2014,614,1,1,0,0,6028
364940,272,272,4,11/06/2015,638,1,0,0,0,5201
436586,822,822,1,14/01/2013,480,1,0,0,0,4795
518386,102,102,4,23/07/2015,771,1,0,0,1,4658
24123,702,702,1,21/10/2013,459,1,1,0,0,6349
655348,493,493,4,11/09/2014,700,1,0,0,0,6708
538645,236,236,1,15/07/2013,1078,1,1,0,1,9911
659716,42,42,1,22/07/2013,983,1,0,0,1,7629
418823,883,883,4,23/05/2013,513,1,0,0,0,4206
223652,39,39,5,05/06/2015,669,1,1,0,0,5457
227657,622,622,3,27/03/2013,521,1,1,0,1,5638
114115,579,579,6,07/12/2013,1081,1,0,0,0,8858
702534,19,19,3,11/06/2014,584,1,0,0,0,5724
266500,148,148,6,08/06/2013,624,1,0,0,0,6581
395737,480,480,1,21/07/2014,630,1,0,0,1,4085
435792,485,485,6,18/04/2015,551,1,0,0,0,6169
292044,1076,1076,2,13/08/2013,533,1,1,0,1,3517
367772,550,550,7,20/10/2013,0,0,0,0,1,0
688193,811,811,3,10/09/2014,651,1,0,0,0,3547
339990,304,304,7,07/06/2015,0,0,0,0,0,0
258315,1055,1055,5,20/12/2013,1589,1,1,0,0,14623
603201,186,186,3,29/01/2014,309,1,0,0,0,2746
597967,791,791,6,22/11/2014,731,1,0,0,0,6589
595226,506,506,6,16/11/2013,633,1,0,0,0,5509
235644,807,807,6,06/06/2015,1033,1,0,0,0,10199
40948,660,660,7,28/07/2013,0,0,0,0,0,0
142857,577,577,3,06/03/2013,609,1,1,0,0,5028
229116,59,59,4,09/07/2015,517,1,0,0,0,4797
368442,1039,1039,2,10/02/2015,843,1,0,0,0,6563
510375,1031,1031,5,17/05/2013,452,1,1,0,0,5575
126682,63,63,5,18/07/2014,655,1,1,0,1,6945
300555,186,186,1,02/12/2013,560,1,1,0,0,6493
588083,1107,1107,3,08/01/2014,806,1,1,0,0,8405
339451,570,570,4,19/02/2015,735,1,1,0,0,5273
185015,824,824,7,16/06/2013,0,0,0,0,0,0
463641,871,871,5,06/06/2014,512,1,1,0,0,6694
75531,319,319,3,01/04/2015,1172,1,1,0,1,13717
586697,63,63,2,25/06/2013,448,1,0,0,1,4151
656617,850,850,4,09/07/2015,557,1,0,0,1,5405
521444,649,649,1,23/12/2013,810,1,0,0,1,8142
100517,172,172,3,05/02/2014,894,1,1,0,0,7060
167169,423,423,7,24/02/2013,2157,1,0,0,0,12888
136162,1030,1030,5,08/03/2013,347,1,1,0,0,3815
405165,894,894,4,20/02/2014,925,1,1,0,0,7702
702722,136,136,4,30/07/2015,548,1,1,0,0,7977
689128,1101,1101,4,12/03/2015,874,1,0,0,0,8185
256813,799,799,2,17/06/2014,998,1,1,0,0,11395
688096,150,150,4,09/10/2014,836,1,1,0,0,8649
523195,357,357,2,15/01/2013,896,1,0,0,0,6289
285643,417,417,6,06/07/2013,646,1,0,0,0,5436
668452,400,400,2,14/04/2015,1473,1,1,0,0,12152
269892,4,4,5,12/07/2013,1019,1,0,0,1,7137
532297,543,543,5,07/11/2014,253,1,1,0,0,3371
17288,1026,1026,7,12/04/2015,0,0,0,0,0,0
121565,1114,1114,4,23/05/2013,2836,1,0,0,0,16434
217656,160,160,3,18/12/2013,716,1,1,0,0,9234
198661,365,365,4,23/05/2013,516,1,0,0,1,4290
588578,18,18,3,11/06/2014,681,1,0,0,0,6427
644532,429,429,3,06/03/2013,396,1,1,0,0,5134
30240,896,896,3,05/11/2014,1027,1,1,0,0,6789
673290,260,260,7,11/01/2015,0,0,0,0,0,0
674708,410,410,1,23/12/2013,1321,1,0,0,1,9833
546346,243,243,7,21/07/2013,0,0,0,0,0,0
236457,690,690,4,19/03/2015,854,1,1,0,0,6330
506761,109,109,3,01/04/2015,934,1,1,0,1,10048
270336,151,151,3,15/04/2015,705,1,1,0,0,7061
566424,397,397,4,15/01/2015,606,1,1,0,0,5022
684607,560,560,5,03/10/2014,0,0,1,a,0,0
40116,173,173,3,16/01/2013,884,1,0,0,0,6442
699878,387,387,2,22/01/2013,1556,1,1,0,0,12166
448879,245,245,6,09/11/2013,957,1,0,0,0,8771
523624,504,504,6,08/06/2013,916,1,0,0,0,5481
57064,47,47,3,29/10/2014,838,1,0,0,0,5901
433995,844,844,3,20/03/2013,438,1,1,0,0,4149
676892,583,583,1,03/11/2014,676,1,1,0,0,7009
86240,645,645,1,25/03/2013,1786,1,1,0,1,15609
246257,1011,1011,4,21/08/2014,1027,1,1,0,0,8385
46663,818,818,2,12/05/2015,572,1,0,0,0,5195
66693,1105,1105,5,15/02/2013,334,1,0,0,0,2739
408817,738,738,3,18/02/2015,732,1,1,0,0,8671
68067,318,318,2,23/09/2014,469,1,0,0,0,4409
75773,720,720,2,11/02/2014,576,1,0,0,0,5023
458234,676,676,5,19/06/2015,2023,1,1,0,0,9568
336254,484,484,7,12/10/2014,0,0,0,0,0,0
371515,205,205,1,15/12/2014,1179,1,1,0,0,11156
13536,722,722,4,31/10/2013,1565,1,0,0,0,9576
559278,849,849,6,12/04/2014,871,1,0,0,1,7759
699402,569,569,2,04/11/2014,740,1,1,0,0,4905
438236,282,282,2,15/04/2014,780,1,1,0,1,5890
497258,187,187,1,29/09/2014,917,1,1,0,0,8599
559319,691,691,7,11/01/2015,0,0,0,0,0,0
400962,600,600,1,01/07/2013,779,1,1,0,1,10035
33273,327,327,2,22/01/2013,968,1,1,0,0,7727
442618,969,969,1,25/11/2013,572,1,0,0,0,3139
559090,1086,1086,5,10/01/2014,934,1,1,0,1,8340
685706,346,346,6,22/02/2014,464,1,0,0,0,5051
237267,775,775,4,12/03/2015,545,1,0,0,0,7193
649748,152,152,5,30/01/2015,773,1,1,0,0,8190
400239,224,224,5,15/05/2015,596,1,0,0,0,8317
421924,333,333,6,20/07/2013,905,1,0,0,0,6519
495603,961,961,5,10/04/2015,639,1,0,0,1,5556
344465,638,638,7,29/03/2015,0,0,0,0,0,0
216089,126,126,4,18/04/2013,485,1,0,0,0,7040
447610,247,247,6,25/07/2015,568,1,0,0,0,6466
638259,98,98,7,31/03/2013,0,0,0,0,0,0
658666,998,998,5,17/04/2015,520,1,1,0,0,4249
604795,328,328,7,09/11/2014,0,0,0,0,0,0
245598,966,966,6,13/07/2013,433,1,0,0,0,3489
351532,720,720,5,14/03/2014,663,1,0,0,0,5839
365218,531,531,6,30/08/2014,560,1,0,0,0,4541
16276,1045,1045,4,07/03/2013,913,1,1,0,0,7940
154834,51,51,2,18/03/2014,463,1,1,0,0,6495
471385,390,390,3,11/03/2015,901,1,0,0,0,8954
651546,1087,1087,1,05/05/2014,771,1,1,0,0,8028
670807,626,626,2,30/07/2013,1030,1,1,0,1,12461
388741,378,378,2,21/07/2015,1013,1,0,0,1,6404
252552,1034,1034,3,27/08/2014,658,1,0,0,1,5584
319836,959,959,1,04/08/2014,936,1,1,0,1,9607
253747,281,281,7,22/12/2013,0,0,0,0,0,0
595362,412,412,7,20/01/2013,0,0,0,0,0,0
494235,199,199,2,16/06/2015,749,1,1,0,0,10922
361550,236,236,4,21/11/2013,995,1,1,0,0,8031
13564,389,389,7,26/05/2013,0,0,0,0,0,0
664978,372,372,5,10/10/2014,751,1,1,0,1,8755
654962,275,275,6,27/04/2013,706,1,0,0,0,6885
366253,360,360,2,10/09/2013,850,1,1,0,0,8743
577981,254,254,4,16/04/2015,255,1,1,0,0,3302
673614,790,790,5,13/03/2015,665,1,0,0,0,6947
446185,239,239,6,21/06/2014,478,1,0,0,0,4717
476483,1076,1076,6,18/10/2014,459,1,0,0,0,2945
421880,334,334,7,19/05/2013,0,0,0,0,0,0
558725,437,437,1,20/10/2014,830,1,1,0,1,9394
219639,707,707,5,02/01/2015,1027,1,0,0,1,9274
148809,924,924,5,28/11/2014,539,1,1,0,0,6433
657788,933,933,6,30/08/2014,517,1,0,0,0,4010
673622,328,328,1,16/02/2015,239,1,1,0,0,2480
517728,244,244,2,25/02/2014,403,1,0,0,0,3270
505165,202,202,7,19/07/2015,0,0,0,0,0,0
136512,621,621,3,06/08/2014,749,1,1,0,1,5506
272409,1072,1072,7,14/06/2015,0,0,0,0,0,0
579045,136,136,5,15/11/2013,425,1,0,0,0,5232
628769,1090,1090,7,29/09/2013,0,0,0,0,0,0
31660,393,393,6,09/08/2014,604,1,0,0,0,5897
274497,1016,1016,2,05/03/2013,551,1,1,0,0,6298
548864,358,358,7,04/01/2015,0,0,0,0,0,0
578681,590,590,4,03/07/2014,389,1,1,0,0,4904
386817,934,934,7,17/08/2014,0,0,0,0,0,0
629006,164,164,6,09/02/2013,429,1,0,0,0,4031
251027,874,874,2,16/04/2013,424,1,0,0,0,2936
47849,627,627,4,17/10/2013,451,1,0,0,1,3694
93121,631,631,4,02/04/2015,968,1,1,0,1,9329
543792,840,840,2,14/01/2014,1095,1,0,0,0,6980
277404,235,235,2,07/10/2014,567,1,1,0,0,7720
485103,500,500,6,15/06/2013,361,1,0,0,0,4531
706757,245,245,4,15/05/2014,1033,1,0,0,0,8469
293482,1098,1098,3,25/02/2015,674,1,0,0,0,4890
364766,1033,1033,2,16/09/2014,1408,1,1,0,0,15138
537575,983,983,2,09/09/2014,898,1,0,0,0,6167
702362,941,941,2,19/11/2013,635,1,1,0,0,6678
204798,914,914,6,16/03/2013,877,1,0,0,0,7813
704475,539,539,1,20/01/2014,1291,1,1,0,0,13034
18019,303,303,4,14/02/2013,631,1,0,0,0,5529
516095,341,341,1,29/04/2013,863,1,1,0,0,7067
190264,780,780,5,11/01/2013,797,1,1,0,0,6520
349011,811,811,1,25/11/2013,693,1,0,0,0,3796
220088,957,957,7,10/11/2013,0,0,0,0,0,0
505115,191,191,2,08/01/2013,786,1,1,0,0,8221
120710,954,954,1,30/09/2013,892,1,0,0,0,6718
571605,268,268,7,16/06/2013,0,0,0,0,0,0
459847,475,475,6,17/01/2015,995,1,0,0,0,6404
351848,402,402,3,10/04/2013,620,1,1,0,0,6120
471471,636,636,2,10/06/2014,645,1,0,0,1,4438
246183,359,359,6,11/01/2014,633,1,0,0,0,6558
26913,50,50,5,19/12/2014,468,1,1,0,0,5902
316709,531,531,6,07/03/2015,473,1,0,0,0,3878
589787,787,787,3,09/10/2013,1148,1,1,0,0,10321
368398,161,161,4,27/11/2014,841,1,1,0,0,7961
278323,286,286,1,10/03/2014,410,1,0,0,0,3812
559916,254,254,6,02/05/2015,379,1,0,0,0,4244
419469,668,668,6,12/04/2014,1077,1,0,0,0,7323
673513,924,924,4,24/01/2013,523,1,1,0,0,5618
515586,1091,1091,3,09/04/2014,576,1,0,0,0,6673
362542,168,168,5,11/01/2013,796,1,1,0,0,8359
651048,550,550,2,15/01/2013,313,1,0,0,0,3247
496609,618,618,5,05/12/2014,738,1,1,0,0,11277
274770,1031,1031,2,01/10/2013,353,1,0,0,0,3583
132190,705,705,1,01/12/2014,1375,1,1,0,0,13299
628241,1099,1099,5,31/01/2014,823,1,0,0,0,6871
647566,374,374,1,18/05/2015,1115,1,1,0,0,10346
690701,718,718,4,12/12/2013,891,1,0,0,0,7889
4620,71,71,6,25/04/2015,579,1,0,0,0,7060
65867,812,812,7,21/12/2014,0,0,0,0,0,0
56867,673,673,1,06/10/2014,759,1,1,0,0,10291
610812,502,502,4,04/07/2013,1774,1,1,0,0,13380
343335,202,202,1,11/08/2014,473,1,0,0,1,5200
162304,265,265,1,22/04/2013,675,1,1,0,0,6966
311312,913,913,6,18/10/2014,1107,1,0,0,0,7489
515213,882,882,6,01/02/2014,682,1,0,0,0,5053
247560,947,947,5,26/09/2014,903,1,0,0,0,6063
405961,572,572,5,29/08/2014,576,1,0,0,0,6971
681641,599,599,6,13/09/2014,1002,1,0,0,0,10981
399127,912,912,6,18/01/2014,921,1,0,0,0,6570
255618,594,594,7,30/03/2014,0,0,0,0,0,0
451653,1071,1071,5,28/03/2014,713,1,0,0,0,5680
280384,1043,1043,1,05/08/2013,1135,1,0,0,1,7739
539047,708,708,6,28/02/2015,633,1,0,0,0,6021
622004,710,710,7,03/11/2013,0,0,0,0,0,0
40157,291,291,2,14/05/2013,1044,1,1,0,0,9963
326322,111,111,2,22/10/2013,524,1,1,0,1,6047
63775,212,212,1,17/02/2014,588,1,1,0,0,6187
273734,620,620,1,08/06/2015,743,1,0,0,0,7930
423068,28,28,4,24/01/2013,676,1,1,0,0,5821
127224,59,59,2,15/10/2013,507,1,0,0,0,4213
347686,328,328,4,10/10/2013,558,1,1,0,0,4608
688874,509,509,5,06/06/2014,568,1,1,0,0,6627
378976,917,917,6,24/05/2014,443,1,0,0,0,3794
234693,419,419,2,19/08/2014,859,1,1,0,1,6033
414553,877,877,3,05/06/2013,961,1,1,0,0,6897
22923,589,589,3,22/05/2013,402,1,0,0,0,3318
257086,1052,1052,5,17/01/2014,737,1,0,0,0,6231
542550,844,844,5,20/12/2013,677,1,1,0,0,6686
126756,886,886,7,09/02/2014,0,0,0,0,0,0
117429,445,445,4,30/07/2015,1309,1,1,0,1,9424
166192,1017,1017,2,25/06/2013,948,1,0,0,0,6166
621005,230,230,5,31/01/2014,1060,1,0,0,0,9195
544097,73,73,6,22/03/2014,244,1,0,0,0,2006
515208,530,530,3,18/06/2014,940,1,1,0,0,5633
389818,210,210,3,22/10/2014,321,1,1,0,1,3212
174898,382,382,5,26/12/2014,0,0,0,c,1,0
683826,291,291,3,20/11/2013,0,0,1,a,0,0
593567,603,603,5,24/07/2015,866,1,0,0,0,5743
306078,630,630,3,14/01/2015,811,1,1,0,0,7207
237365,238,238,2,10/09/2013,1279,1,1,0,0,9259
594714,388,388,2,03/03/2015,1231,1,1,0,0,12573
506636,382,382,2,25/02/2014,463,1,0,0,0,4949
494651,824,824,1,26/01/2015,913,1,1,0,0,7407
138989,380,380,4,31/10/2013,1406,1,0,0,1,13122
267565,184,184,2,28/04/2015,667,1,1,0,0,8086
251191,697,697,3,20/11/2013,967,1,1,0,0,10592
78603,150,150,5,20/12/2013,1213,1,1,0,0,12555
695562,555,555,3,09/01/2013,485,1,1,0,0,5223
351,714,714,5,13/09/2013,337,1,1,0,0,4484
199774,891,891,1,30/12/2013,1788,1,0,0,1,14955
139679,409,409,3,12/11/2014,552,1,1,0,0,5675
413765,177,177,7,18/01/2015,0,0,0,0,0,0
690590,267,267,7,19/05/2013,0,0,0,0,0,0
637932,125,125,6,21/02/2015,1215,1,0,0,0,8736
268430,1087,1087,5,11/10/2013,560,1,1,0,1,5699
300965,60,60,3,29/01/2014,669,1,0,0,0,6409
688548,531,531,4,08/05/2014,575,1,1,0,0,4957
240456,704,704,5,25/07/2014,898,1,0,0,1,8443
240473,201,201,7,30/03/2014,0,0,0,0,0,0
460122,1060,1060,5,23/08/2013,672,1,0,0,1,5319
362439,178,178,5,08/08/2014,1046,1,1,0,1,11161
30437,105,105,4,29/05/2014,0,0,0,a,0,0
309105,577,577,7,29/06/2014,0,0,0,0,0,0
516653,554,554,4,30/10/2014,587,1,0,0,0,5064
119759,619,619,6,16/02/2013,206,1,0,0,0,2153
476456,112,112,3,27/05/2015,726,1,0,0,0,5793
500686,135,135,5,27/12/2013,646,1,0,0,1,6547
342763,234,234,2,29/01/2013,732,1,0,0,0,6902
268826,898,898,3,17/06/2015,826,1,1,0,0,7983
467144,1089,1089,1,06/04/2015,0,0,0,b,1,0
41988,940,940,3,27/02/2013,554,1,0,0,0,4836
251109,878,878,6,26/10/2013,500,1,0,0,0,5044
656143,302,302,5,11/10/2013,340,1,1,0,0,4413
174599,1113,1113,4,12/03/2015,703,1,0,0,0,5859
424355,239,239,5,18/04/2014,0,0,1,b,1,0
274977,411,411,6,11/07/2015,712,1,0,0,0,8925
57841,566,566,7,01/03/2015,0,0,0,0,0,0
662592,673,673,5,16/05/2014,525,1,0,0,0,6221
280307,797,797,2,27/08/2013,326,1,1,0,1,3356
615236,197,197,7,25/05/2014,0,0,0,0,0,0
601277,381,381,7,01/12/2013,0,0,0,0,0,0
494176,888,888,4,23/05/2013,670,1,0,0,0,6148
237823,69,69,4,02/04/2015,1515,1,1,0,1,12037
544213,998,998,5,08/03/2013,645,1,1,0,0,5116
239182,274,274,2,03/09/2013,802,1,0,0,0,2907
295986,207,207,1,02/03/2015,1550,1,1,0,0,15952
592699,223,223,5,08/11/2013,906,1,1,0,0,9283
303605,393,393,1,11/08/2014,550,1,0,0,1,5148
223092,567,567,7,06/04/2014,0,0,0,0,0,0
479042,372,372,3,29/04/2015,887,1,1,0,0,11590
219265,860,860,7,31/03/2013,0,0,0,0,0,0
33730,322,322,4,14/03/2013,538,1,0,0,0,4120
54225,444,444,7,06/04/2014,0,0,0,0,0,0
708987,783,783,5,05/07/2013,777,1,1,0,0,8415
614083,207,207,6,26/10/2013,979,1,0,0,0,7224
44348,502,502,1,30/12/2013,2160,1,0,0,1,16866
584526,65,65,1,22/04/2013,533,1,1,0,0,6165
279255,920,920,4,06/02/2014,563,1,1,0,0,5450
567575,125,125,1,13/04/2015,1863,1,1,0,0,16123
216722,762,762,4,09/04/2015,364,1,0,0,1,3204
40090,141,141,4,26/09/2013,609,1,1,0,0,5314
232691,513,513,5,20/12/2013,2890,1,1,0,0,26553
384582,931,931,1,17/11/2014,378,1,0,0,0,3148
676322,433,433,7,05/01/2014,0,0,0,0,0,0
329012,1041,1041,5,19/07/2013,734,1,1,0,0,7158
231908,698,698,2,26/11/2013,1691,1,0,0,0,12958
297107,1039,1039,1,21/10/2013,1117,1,1,0,1,9276
142067,556,556,5,20/09/2013,537,1,0,0,0,4230
585986,533,533,1,11/11/2013,893,1,0,0,0,8110
167748,511,511,5,08/11/2013,841,1,1,0,0,5932
226687,1021,1021,3,07/01/2015,974,1,1,0,0,7998
575735,100,100,2,30/07/2013,776,1,1,0,0,9654
607100,978,978,2,09/06/2015,929,1,0,0,0,7002
487845,968,968,3,21/08/2013,723,1,0,0,1,5148
431434,983,983,4,02/05/2013,1908,1,1,0,0,14541
669444,236,236,2,05/11/2013,1054,1,1,0,0,8890
120588,1022,1022,1,02/02/2015,1061,1,1,0,0,10877
301327,553,553,7,05/07/2015,0,0,0,0,0,0
385186,1029,1029,5,14/11/2014,807,1,1,0,0,6132
377158,100,100,3,21/08/2013,550,1,0,0,1,5904
683781,955,955,4,03/04/2014,501,1,1,0,0,5051
679239,389,389,7,24/08/2014,0,0,0,0,0,0
404655,692,692,7,11/05/2014,0,0,0,0,0,0
297299,293,293,4,06/06/2013,802,1,1,0,0,6524
64047,449,449,7,24/05/2015,0,0,0,0,0,0
279350,386,386,6,17/08/2013,588,1,0,0,0,6775
24883,975,975,2,17/03/2015,810,1,1,0,0,9364
467371,5,5,7,31/03/2013,0,0,0,0,0,0
356612,414,414,5,04/01/2013,462,1,0,0,1,6099
656923,1078,1078,4,11/06/2015,426,1,0,0,0,5061
584473,264,264,2,10/02/2015,738,1,0,0,0,4923
205662,1007,1007,5,10/01/2014,898,1,1,0,0,8663
351814,1114,1114,4,29/08/2013,3365,1,1,0,0,21963
693477,559,559,2,10/09/2013,970,1,1,0,0,8175
629400,676,676,4,27/03/2014,1671,1,0,0,0,6496
152614,1063,1063,6,24/01/2015,451,1,0,0,0,3548
393350,562,562,7,15/12/2013,3429,1,0,0,0,21990
552586,304,304,2,11/11/2014,1127,1,1,0,0,7750
589857,612,612,3,01/01/2014,0,0,0,a,1,0
163137,1106,1106,3,29/01/2014,488,1,0,0,0,3834
322795,213,213,6,20/06/2015,679,1,0,0,0,8122
536507,803,803,5,29/03/2013,0,0,1,b,1,0
43340,1110,1110,2,16/06/2015,694,1,1,0,0,6546
58580,216,216,1,06/05/2013,878,1,0,0,0,6186
33222,844,844,2,29/04/2014,519,1,1,0,0,6321
253262,1105,1105,2,12/05/2015,516,1,0,0,0,4365
554121,455,455,4,28/08/2014,350,1,0,0,1,5224
331530,349,349,4,25/04/2013,786,1,1,0,0,7033
552598,1106,1106,3,22/10/2014,559,1,1,0,1,4874
552561,443,443,3,14/08/2013,464,1,1,0,1,4971
627765,692,692,1,02/06/2014,1086,1,1,0,0,9706
124351,808,808,2,14/10/2014,598,1,0,0,0,6633
308075,246,246,2,01/04/2014,1130,1,1,0,0,9102
351876,162,162,3,26/11/2014,597,1,1,0,0,9040
230363,460,460,5,23/05/2014,362,1,1,0,0,3766
529117,586,586,3,09/10/2013,2228,1,1,0,0,14397
137372,402,402,6,02/11/2013,820,1,0,0,0,6686
410486,814,814,5,01/03/2013,751,1,0,0,0,8712
401809,596,596,6,15/11/2014,751,1,0,0,0,4698
25566,975,975,5,28/03/2014,737,1,0,0,0,7281
38085,244,244,1,16/09/2013,467,1,0,0,0,3738
251394,612,612,7,22/09/2013,0,0,0,0,0,0
643641,318,318,6,21/02/2015,442,1,0,0,0,4661
283187,406,406,3,15/07/2015,543,1,1,0,0,7960
615827,827,827,3,28/01/2015,1305,1,1,0,0,9896
520291,536,536,1,28/10/2013,688,1,0,0,1,5895
458588,367,367,3,05/11/2014,557,1,1,0,0,5509
24036,146,146,5,07/03/2014,812,1,1,0,0,9217
681330,584,584,6,11/10/2014,462,1,0,0,0,4636
368582,1023,1023,3,04/06/2014,574,1,1,0,0,6444
330890,761,761,7,28/07/2013,0,0,0,0,0,0
535315,762,762,6,16/02/2013,410,1,0,0,0,3629
282739,770,770,4,07/02/2013,891,1,1,0,0,7009
631832,1096,1096,7,04/08/2013,0,0,0,0,0,0
352647,385,385,2,30/04/2013,742,1,1,0,0,9141
670218,747,747,3,14/08/2013,738,1,1,0,1,8328
479947,1,1,5,20/12/2013,895,1,1,0,0,8414
670020,529,529,3,03/06/2015,750,1,1,0,0,9106
601825,8,8,4,14/02/2013,724,1,0,0,0,5316
546952,580,580,3,10/06/2015,1530,1,0,0,0,8633
231717,414,414,2,06/05/2014,457,1,1,0,0,6224
178072,516,516,4,28/11/2013,811,1,0,0,0,6122
686713,352,352,3,18/09/2013,539,1,0,0,0,5215
83755,908,908,6,13/07/2013,254,1,0,0,1,3013
410296,83,83,7,10/08/2014,0,0,0,0,0,0
587156,71,71,4,23/05/2013,580,1,0,0,0,6318
483054,444,444,4,24/07/2014,1285,1,0,0,1,10854
52116,626,626,3,21/08/2013,777,1,0,0,1,7553
644286,837,837,4,18/09/2014,530,1,1,0,0,4266
179313,951,951,3,29/04/2015,733,1,1,0,0,8653
555165,267,267,4,15/08/2013,1206,1,1,0,0,10099
13291,355,355,1,03/02/2014,1390,1,1,0,0,13406
439767,850,850,4,15/01/2015,627,1,1,0,0,6400
497359,129,129,4,17/10/2013,990,1,0,0,0,6725
612065,399,399,2,06/01/2015,0,0,1,a,0,0
116990,656,656,1,29/12/2014,421,1,0,0,1,3735
176945,422,422,6,30/03/2013,613,1,0,0,0,6450
467133,487,487,6,20/09/2014,659,1,0,0,0,5614
390932,486,486,5,21/11/2014,496,1,0,0,0,3830
375867,383,383,2,28/10/2014,1827,1,0,0,1,14065
163286,480,480,3,09/07/2014,587,1,0,0,1,3989
604847,748,748,7,31/05/2015,0,0,0,0,0,0
583546,810,810,2,07/10/2014,499,1,1,0,0,6698
469707,318,318,5,28/06/2013,751,1,0,0,0,7198
574693,806,806,7,12/04/2015,0,0,0,0,0,0
232675,454,454,2,10/03/2015,624,1,0,0,0,4678
412910,412,412,6,21/03/2015,917,1,0,0,0,12747
180089,751,751,4,23/05/2013,443,1,0,0,0,3517
126073,956,956,6,11/01/2014,303,1,0,0,0,2092
108040,59,59,5,26/04/2013,630,1,1,0,0,6139
554192,331,331,5,21/11/2014,700,1,0,0,0,4908
194909,648,648,6,31/05/2014,625,1,0,0,0,6503
687518,799,799,2,11/02/2014,904,1,0,0,0,8673
551593,23,23,6,27/09/2014,392,1,0,0,0,4125
438866,686,686,1,30/03/2015,1088,1,1,0,0,12032
488375,4,4,7,31/08/2014,0,0,0,0,0,0
49114,988,988,2,05/05/2015,775,1,1,0,0,5105
510346,814,814,2,10/03/2015,620,1,0,0,0,7141
323280,747,747,5,01/11/2013,854,1,0,0,0,9276
18361,701,701,1,22/07/2013,549,1,0,0,0,3826
17808,804,804,6,14/12/2013,566,1,0,0,0,6561
356706,447,447,6,11/04/2015,579,1,0,0,0,5142
307873,579,579,5,06/02/2015,874,1,1,0,0,8035
628018,914,914,2,03/12/2013,1457,1,1,0,0,14501
232358,1062,1062,6,06/04/2013,603,1,0,0,0,6106
649598,558,558,1,27/05/2013,590,1,1,0,0,4346
597527,275,275,7,19/01/2014,0,0,0,0,0,0
31517,100,100,4,15/01/2015,670,1,1,0,0,8042
425815,1065,1065,4,16/05/2013,497,1,1,0,0,4000
138011,812,812,2,10/02/2015,727,1,0,0,1,5635
116745,419,419,2,04/11/2014,952,1,1,0,0,6283
413371,1020,1020,5,25/04/2014,927,1,0,0,1,7217
536038,1005,1005,5,30/08/2013,1090,1,1,0,1,7543
582432,503,503,6,06/04/2013,469,1,0,0,0,5615
428901,416,416,7,12/01/2014,0,0,0,0,0,0
620299,334,334,3,27/03/2013,668,1,1,0,1,6271
